Date,Open,High,Low,Close,Volume
2022-01-11,-0.26,1.08,-4.84,-1.729274962189003,-0.7894613002463788
2022-01-12,1.4,2.65,-2.63,-1.7247415391182588,1.012278797341388
2022-01-13,-3.78,0.76,-8.18,-1.720318569379433,1.695697455047093
2022-01-14,-3.31,2.83,-6.96,-1.7158052271359558,0.3219569208709793
2022-01-17,-1.47,2.21,-2.51,-1.7113817165474206,0.8166875990081056
2022-01-18,-1.76,-0.84,-4.93,-1.706958412420953,0.348035747315417
2022-01-19,-4.58,-0.51,-4.58,-1.7024719129140051,-0.1865801947955551
2022-01-20,-1.8,3.25,-3.05,-1.698177871942696,1.6109412691026703
2022-01-21,-1.85,-0.62,-2.74,-1.69386701061185,1.3670275394164593
2022-01-24,-0.44,-0.29,-6.05,-1.6894523288877206,1.4414288972138256
2022-01-25,-3.25,-0.79,-6.2,-1.685077879740264,0.1509105003677558
2022-01-26,0.54,2.14,-4.03,-1.680584925332353,0.1252151860769128
2022-01-27,-1.83,-1.66,-3.95,-1.6762011171405118,1.5771921995863394
2022-01-28,-4.68,1.59,-8.01,-1.6718623400380284,0.5497631401062142
2022-01-31,-0.78,2.55,-3.86,-1.6672665679505756,1.0141963581093614
2022-02-01,-1.67,2.41,-3.69,-1.6628218364952327,-0.5071963552007006
2022-02-02,-2.5,-0.22,-3.54,-1.6583509135764527,-1.5683744841971567
2022-02-03,-2.6,0.19,-6.51,-1.6540132477397866,-0.0189853836746837
2022-02-04,-1.75,0.99,-3.3,-1.6495969671549855,1.6646329706059244
2022-02-07,-1.82,2.41,-5.31,-1.6451221692106652,1.2297301884295668
2022-02-08,-2.69,-1.49,-6.12,-1.6407600576743924,-0.0949207900864286
2022-02-09,-0.06,2.17,-5.95,-1.636261615852,1.3528375897334566
2022-02-10,-4.14,-0.25,-7.37,-1.63185035880429,-1.1346222384815834
2022-02-11,-4.11,-1.04,-6.15,-1.6274115136358365,-1.1426759937070714
2022-02-14,0.75,0.81,-6.04,-1.6230003519512992,0.8657771546682236
2022-02-15,-1.64,1.26,-3.08,-1.6183700546860074,-0.4546551901582306
2022-02-16,-2.57,3.16,-4.09,-1.6139063671643483,0.2322150769298261
2022-02-17,-0.28,3.85,-1.8,-1.6095359256875748,-0.7902283245535682
2022-02-18,-4.74,-0.78,-6.62,-1.6049975813956556,-0.5513002528640878
2022-02-21,-1.13,2.7,-5.29,-1.6006417073210957,0.0067099306161592
2022-02-22,-3.24,-0.72,-3.53,-1.5961581634549975,-1.1557154069292903
2022-02-23,-1.61,1.75,-3.69,-1.591868265000438,-0.3522574451484533
2022-02-24,-1.89,-0.03,-5.2,-1.587521976371949,-1.4824677617919504
2022-02-25,0.9,4.41,-5.78,-1.583039504290788,0.3499533080833903
2022-02-28,-2.73,-1.35,-6.08,-1.5785086680136533,1.2324147735047295
2022-03-01,-4.35,0.89,-6.06,-1.5740284723986853,-0.4818845530634523
2022-03-02,-0.9,2.59,-1.64,-1.5695739067474517,1.019565528259687
2022-03-03,0.56,4.76,-3.65,-1.565135901866982,-0.6951173104620897
2022-03-04,-2.71,0.06,-6.4,-1.5608030379157305,1.3424827615864003
2022-03-07,-3.45,1.61,-8.44,-1.5564024256652318,-1.6680876441317714
2022-03-08,2.27,5.95,-4.92,-1.551978666924933,-0.5739274699261735
2022-03-09,-2.55,1.07,-4.75,-1.5474193753818206,-0.0772792310210737
2022-03-10,-4.18,2.34,-4.66,-1.542923798210426,1.014963382416551
2022-03-11,-0.04,4.01,-1.8,-1.538616341121273,1.4383607999850685
2022-03-14,-2.58,-1.16,-4.72,-1.534122508322786,1.2327982856583242
2022-03-15,-3.8,-0.89,-5.0,-1.5296920025498826,0.8285764757695404
