Date,Open,High,Low,Close,Volume
2022-01-11,-5.35,2.68,-8.82,-1.7291045006355157,-0.7058556507627405
2022-01-12,-5.4,1.1,-5.69,-1.7245949797692195,-1.1940666222887577
2022-01-13,-2.13,-0.24,-5.98,-1.7202176221955936,0.7568597030473369
2022-01-14,-2.61,0.06,-6.65,-1.7154793041018217,0.8404653525309752
2022-01-17,-3.19,-1.19,-6.36,-1.7111129231618236,0.8450674983741113
2022-01-18,-5.32,0.37,-5.33,-1.706675939763234,0.0228174410671354
2022-01-19,-3.01,-0.86,-5.6,-1.702358810655522,1.686109651207226
2022-01-20,-5.29,-0.53,-8.76,-1.6978458043402935,-0.6107446366712619
2022-01-21,-2.95,-0.74,-6.34,-1.6933674177073512,-0.1509135645112507
2022-01-24,0.05,4.18,-3.05,-1.6888341873673474,-0.8508232448215264
2022-01-25,-1.57,-0.42,-3.93,-1.6845245894045815,-0.1148634220733516
2022-01-26,-1.93,2.28,-5.66,-1.6799603165197792,-0.6283861957366168
2022-01-27,2.44,4.57,-5.19,-1.6755675259750176,0.5984691836127375
2022-01-28,1.77,6.59,-2.25,-1.6711159390249493,-0.352640957302048
2022-01-31,-3.85,1.4,-5.84,-1.6665678589131512,0.1068066027043685
2022-02-01,-7.03,1.66,-11.76,-1.662079635563552,-1.4778656159488144
2022-02-02,-1.71,-1.46,-3.31,-1.6575851010100715,0.2049857140246044
2022-02-03,-0.97,2.69,-6.32,-1.653048843260086,-1.1906150129064053
2022-02-04,-2.3,-0.84,-6.53,-1.6485456603804214,-1.2650163707037716
2022-02-07,-0.56,0.08,-6.01,-1.6441112277898602,0.4711431486193065
2022-02-08,0.81,5.63,-5.85,-1.6396612003311957,-1.5300232688376896
2022-02-09,-1.85,-0.88,-6.79,-1.6351773872245927,-0.2878274033445485
2022-02-10,0.42,0.73,-1.73,-1.6307924656686938,0.5731573814754892
2022-02-11,-1.41,3.37,-2.2,-1.6262386314360655,-0.3626122732955094
2022-02-14,-4.12,1.78,-6.53,-1.6217479624640596,-0.4538881658510412
2022-02-15,-2.42,2.53,-3.29,-1.617276392308773,-0.973930646125416
2022-02-16,-5.68,1.03,-9.71,-1.612705012127997,0.2049857140246044
2022-02-17,-2.05,0.43,-3.36,-1.608250845223911,-0.9961743510339068
2022-02-18,-3.13,-0.47,-6.62,-1.6038022422329388,0.1643334257435693
2022-02-21,-1.9,2.52,-6.44,-1.5993806257475818,-0.5723934213117948
2022-02-22,-0.63,1.61,-2.36,-1.5948850978043665,0.4239711537271619
2022-02-23,-1.09,1.45,-4.73,-1.590392661076152,-0.5064293308935113
2022-02-24,1.89,6.72,-4.05,-1.5859872660317873,0.0193658316847834
2022-02-25,-0.59,0.05,-1.68,-1.5815382409280607,-1.4567724475011077
2022-02-28,-1.18,3.36,-3.42,-1.577132249201496,0.2970286308873257
2022-03-01,-3.32,-0.39,-7.18,-1.5727302996482229,-1.306435683291996
2022-03-02,-0.5,0.56,-4.93,-1.5684198830206293,-0.8025007134685977
2022-03-03,-2.28,-0.39,-2.69,-1.5639756100162987,-0.6851459944686282
2022-03-04,-4.48,-0.24,-8.11,-1.559662721216352,-0.0535014774982041
2022-03-07,-2.78,2.06,-4.87,-1.5552391568699289,-0.8910920209489669
2022-03-08,-3.13,2.27,-3.16,-1.5508289763932368,1.337113591436075
2022-03-09,-2.74,3.07,-4.63,-1.546270151625105,-0.7284828678248261
2022-03-10,0.04,0.11,-2.16,-1.5418958903322952,1.0652034745374528
2022-03-11,3.0,3.3,-2.84,-1.5374989698495092,-0.8899414844881829
2022-03-14,-4.86,1.22,-6.14,-1.533068146342223,0.879200080044037
2022-03-15,-1.92,3.08,-5.84,-1.5286550591315262,-1.0939699502005482
2022-03-16,-2.17,1.73,-3.44,-1.5240678948190498,1.434142166295527
2022-03-17,-3.16,-0.98,-5.78,-1.5197046736493691,0.997321823351196
2022-03-18,1.91,5.79,-4.67,-1.515273660862758,-0.9566725992136556
2022-03-21,-5.01,0.12,-5.68,-1.5107791153531005,1.5373069356124935
2022-03-22,-2.0,0.17,-5.1,-1.506235534775025,-0.8815042171091001
2022-03-23,0.72,5.36,-4.92,-1.5018045967358042,-0.8374003194457128
2022-03-24,-0.96,3.88,-4.56,-1.4975109861226386,1.0295368442531485
2022-03-25,1.48,3.58,-5.22,-1.4930594973128983,-0.7219631612137167
2022-03-28,-0.37,0.36,-5.0,-1.488473871273974,-1.3723997737102798
