Date,Open,High,Low,Close,Volume
2022-01-11,-4.98,-1.15,-7.58,-1.7298160420471134,1.6270487795536466
2022-01-12,-0.93,-0.0,-3.77,-1.7252737292012752,-0.5152501104261887
2022-01-13,-4.84,0.7,-5.98,-1.7208980384466936,0.8201392083904576
2022-01-14,-5.14,-0.32,-8.9,-1.716510890957564,0.301247264576867
2022-01-17,-2.06,-0.78,-5.3,-1.7121249500845723,1.000773432733548
2022-01-18,-1.91,-0.15,-3.92,-1.7074992853301876,1.3367300792824803
2022-01-19,-5.74,-1.22,-7.99,-1.7030941063745122,1.6216796094033212
2022-01-20,-4.86,-0.67,-6.94,-1.6985450717574984,0.8013471128643188
2022-01-21,-3.49,-1.47,-8.39,-1.6940823214061338,-1.1461276030894234
2022-01-24,-1.35,1.5,-4.45,-1.689691466330959,0.2813046325899441
2022-01-25,-2.23,-0.57,-5.51,-1.6853168000944267,-0.0964548387008073
2022-01-26,-0.37,2.94,-2.74,-1.6809080627998187,1.1614650250897154
2022-01-27,-2.89,-1.05,-3.76,-1.676449819248902,-0.0270391389001718
2022-01-28,0.8,3.47,-4.12,-1.6719311926205984,-1.4916720534782226
2022-01-31,-1.16,1.57,-4.28,-1.6675083583728336,1.1119919572760026
2022-02-01,-3.45,2.45,-5.48,-1.6630888656563994,-0.5459310827137624
2022-02-02,0.61,5.46,-2.35,-1.6587026581266633,-0.8719164132692333
2022-02-03,-1.24,-0.57,-2.6,-1.6543443907348585,-0.6793933121647081
2022-02-04,-3.43,0.85,-3.73,-1.649993593008533,0.5758419665506519
2022-02-07,1.97,3.32,-4.96,-1.6454404713497073,0.4765123187696319
2022-02-08,-1.2,-0.93,-5.24,-1.6410228027511902,-1.431460645363859
2022-02-09,-1.4,3.08,-6.36,-1.6365972256501349,1.730597061024208
2022-02-10,-3.99,1.38,-5.42,-1.6321918599296208,0.795210918406804
2022-02-11,-0.45,0.28,-6.33,-1.62775526172205,-1.1438265301678554
2022-02-14,-3.09,0.43,-6.12,-1.6232572327990151,-1.1890809642920266
2022-02-15,-4.02,-0.06,-4.48,-1.6188358174175344,1.6841920904392529
2022-02-16,-1.4,0.63,-3.86,-1.6143547849382227,1.104705226357704
2022-02-17,-5.71,-0.7,-8.45,-1.6097632491660057,-0.2721034050471669
2022-02-18,-1.04,3.29,-6.27,-1.605371550610319,-0.4362466067856864
2022-02-21,-1.26,-0.51,-4.61,-1.6009459013896752,-1.1250344346417165
2022-02-22,-2.21,0.93,-3.46,-1.596423763287227,-0.5190852319621354
2022-02-23,-3.82,-0.98,-8.5,-1.5918251651549644,0.5405588484199421
2022-02-24,1.26,2.63,-4.95,-1.5874712080042497,0.6628992254166424
2022-02-25,-1.75,1.19,-4.5,-1.5831581933620822,1.6857261390536311
2022-02-28,-0.58,0.52,-3.69,-1.578693354713026,-1.221295985193979
2022-03-01,-1.81,1.43,-6.62,-1.574237737902314,-1.1867798913704586
2022-03-02,0.65,2.89,-4.0,-1.569710321490512,-1.3566757754128982
2022-03-03,0.16,2.78,-4.98,-1.5651965327306951,-0.460024360308556
2022-03-04,-1.54,0.36,-2.87,-1.5607346727790563,-1.321776169435783
2022-03-07,-0.46,2.16,-3.55,-1.5561760873473858,-0.6494793641843237
2022-03-08,-2.82,1.03,-5.91,-1.5517720079689037,-0.8615615851221772
2022-03-09,-1.47,3.12,-3.87,-1.547288221462933,-1.0966545352757109
2022-03-10,-5.78,3.21,-7.89,-1.5429318887169767,-0.3622287611419147
2022-03-11,0.63,1.08,-3.11,-1.5384707578868229,-0.4887877718281563
2022-03-14,-0.42,1.18,-2.76,-1.5341363410144402,-0.6126621974392353
2022-03-15,-1.6,-0.19,-4.33,-1.5297710906558135,-1.6527471579879849
2022-03-16,-0.86,2.88,-3.97,-1.5251535474770763,1.4038447061615478
2022-03-17,-4.38,2.59,-5.35,-1.520851581975002,-0.2233973615406436
2022-03-18,-1.6,2.34,-3.8,-1.5164060357119902,-0.1371071269818425
2022-03-21,-6.25,2.05,-9.72,-1.5118672743802757,0.2414193686160982
2022-03-22,-1.78,-0.3,-6.75,-1.5072040192947556,-0.6299202443509955
2022-03-23,-1.9,1.85,-3.72,-1.5027233140783038,1.579876784661502
2022-03-24,-3.16,2.7,-6.96,-1.4982375059283497,0.2870573148938642
2022-03-25,3.92,5.46,-2.39,-1.49376906931396,-0.1190820557628929
2022-03-28,-0.74,-0.69,-5.46,-1.4892097677535514,0.8596409602107088
2022-03-29,1.02,1.86,-1.92,-1.4847063247559034,-1.4575394718082968
2022-03-30,0.65,2.86,-2.6,-1.4802927860673285,1.1311675649557362
2022-03-31,0.84,4.97,-5.84,-1.475728280470166,0.3863869626748841
2022-04-01,-3.77,1.54,-6.66,-1.471304660315218,-1.6274353558507362
2022-04-04,-3.81,0.66,-6.19,-1.4669825097965137,0.8914724689590666
2022-04-05,-1.62,-0.45,-2.48,-1.462660076062636,-0.7886942759391895
2022-04-06,4.16,8.71,-5.71,-1.4582131382221122,-1.3221596815893777
2022-04-07,-1.34,-1.32,-3.49,-1.4537390440363316,0.7131393175375443
2022-04-08,-2.57,-0.93,-5.75,-1.4491888155963262,-0.5904184925307443
2022-04-11,-2.0,1.41,-5.08,-1.4446666992698411,0.3564730146944997
2022-04-12,-2.69,3.2,-5.93,-1.440194675956754,-0.5167841590405674
2022-04-13,2.23,7.16,-6.05,-1.435639457443762,0.997321823351196
2022-04-14,-1.52,-1.12,-5.42,-1.4311734271811225,0.1773728389657881
2022-04-15,-5.02,3.04,-6.0,-1.4268237720220267,0.95168387707343
2022-04-18,-0.86,1.64,-3.28,-1.4224935807852146,1.2466047231877324
2022-04-19,-0.76,2.29,-5.1,-1.4179145039196737,-1.4751810308736517
2022-04-20,-3.13,-0.79,-7.32,-1.4136501053311548,0.8983756877237706
2022-04-21,2.18,2.62,-4.07,-1.409203138246412,-0.1443938579001413
2022-04-22,-2.85,0.65,-5.76,-1.404471977685801,0.7698991162695557
2022-04-25,0.21,2.64,-2.43,-1.3999660763289783,-0.3963613428118405
2022-04-26,-1.16,3.81,-6.24,-1.3955198059608214,0.4826485132271467
2022-04-27,-0.22,4.75,-6.33,-1.3912053319721769,-0.5298235722627862
2022-04-28,-0.91,2.93,-5.87,-1.3865960114533615,1.3873536835569769
2022-04-29,0.7,1.36,-2.72,-1.3820227264321907,0.3821683289853427
2022-05-02,-3.11,2.57,-3.23,-1.3774966827413044,1.4471815795177456
2022-05-03,3.6,4.57,-6.34,-1.3730318399293704,0.2690322436749146
2022-05-04,-1.14,-0.77,-2.43,-1.3685158676672824,-1.0211026410175603
2022-05-05,-0.91,2.28,-4.83,-1.364064246414268,1.666167019220303
2022-05-06,-1.31,2.13,-4.7,-1.3596862637319145,0.1562796705180812
2022-05-09,-0.66,0.88,-4.17,-1.355135972278122,-0.7215796490601221
2022-05-10,1.75,5.17,-1.98,-1.3506756031926486,-0.700486480612415
2022-05-11,-3.87,0.87,-7.74,-1.3461641019208168,-1.1603175527724263
2022-05-12,-1.85,0.11,-6.31,-1.3417100251716092,-1.2815073933083423
2022-05-13,0.31,1.92,-6.33,-1.3372038928960917,0.509110851825179
2022-05-16,-1.12,0.38,-4.52,-1.3327402942709765,-0.4937734298248871
2022-05-17,0.35,2.82,-2.19,-1.3282836659794428,0.6276161072859325
2022-05-18,-0.71,-0.6,-5.9,-1.3238160951779785,-0.2763220387367083
2022-05-19,-1.77,0.46,-2.58,-1.3190868030681386,-0.5562859108608186
2022-05-20,2.58,2.62,-3.74,-1.3145502570498442,0.2360501984657728
2022-05-23,-1.6,1.83,-3.74,-1.3098544348277488,-1.6937829584226145
2022-05-24,-1.53,0.23,-2.49,-1.3053902655610583,-1.2021203775142455
2022-05-25,-0.97,3.59,-2.98,-1.3009529709801817,-1.3444033864978686
2022-05-26,-1.45,0.96,-2.63,-1.2965840016794177,-0.1221501529916503
2022-05-27,0.18,4.89,-4.91,-1.2919759437761618,0.5685552356323531
2022-05-30,-2.27,0.95,-3.68,-1.2875918820526726,1.5990523923412356
2022-05-31,-2.01,0.36,-6.43,-1.282965399362032,0.8117019410113749
2022-06-01,-4.5,1.97,-8.5,-1.2785912500062693,-0.4408487526288224
2022-06-02,0.03,5.02,-5.11,-1.2740471803862008,-1.05063307684435
2022-06-03,-0.12,1.66,-6.12,-1.2697243611483038,0.6042218659166576
2022-06-06,-2.42,-0.0,-4.87,-1.2652989340499683,0.7062360987728402
2022-06-07,1.48,5.82,-1.47,-1.2608320694218451,-0.9685614759750903
2022-06-08,-2.93,0.44,-3.43,-1.2564205312935768,-1.6109443332461657
2022-06-09,-0.76,-0.5,-3.21,-1.2519707590011782,-0.8009666648542191
2022-06-10,1.06,2.7,-3.18,-1.247520559731416,0.7514905328970115
2022-06-13,-1.5,3.73,-3.85,-1.2429836095006574,-1.3493890444945993
2022-06-14,-0.91,1.22,-5.12,-1.238705059166316,0.9002932484917441
2022-06-15,-0.22,0.45,-2.59,-1.2342904338961824,-1.2512099331743634
2022-06-16,-2.25,2.13,-5.49,-1.229713504765506,1.5672208835928778
2022-06-17,-2.13,0.64,-2.85,-1.2251983837194795,0.5858132825441134
2022-06-20,-4.6,0.02,-8.52,-1.2206199677871503,-0.1340390297530851
2022-06-21,-1.87,3.34,-6.09,-1.2160873167298023,-1.184095306295296
2022-06-22,-0.37,4.6,-4.36,-1.2117191795108022,-0.9217729932365406
2022-06-23,-2.51,2.29,-4.45,-1.2071952700155637,1.7206257450307465
2022-06-24,-2.74,2.71,-6.9,-1.20272143021845,-0.0627057691844762
2022-06-27,-1.4,2.28,-5.9,-1.198054004409587,0.6582970795735062
2022-06-28,1.88,4.42,-5.69,-1.1935174800374044,0.041993048746869
2022-06-29,-2.25,1.04,-4.13,-1.1890058516551631,1.404611730468737
2022-06-30,-0.06,1.54,-5.69,-1.184481180708872,0.6828418574035653
2022-07-01,-0.5,0.43,-1.45,-1.179974421012365,1.530787229001384
2022-07-04,-3.88,1.24,-5.86,-1.175470076324035,1.3106512528380423
2022-07-05,-2.64,0.21,-2.98,-1.1710289629560733,0.1386381114527263
