Date,Open,High,Low,Close,Volume
2022-01-11,-4.88,-1.07,-6.87,-1.7294954253088188,-1.2040379382822188
2022-01-12,3.05,3.09,-2.08,-1.7248917817781124,1.6500595087693268
2022-01-13,0.38,2.8,-2.37,-1.7204851605584062,1.683808578285658
2022-01-14,-0.88,1.23,-5.98,-1.7160399024836273,1.6596473126091935
2022-01-17,-3.24,2.04,-7.63,-1.7116054395984892,1.3436332980471843
2022-01-18,-1.65,1.1,-3.17,-1.7071338166706596,-0.9482353318345728
2022-01-19,0.06,2.66,-4.48,-1.702445293754853,-0.1186985436092983
2022-01-20,-2.96,0.14,-5.43,-1.697977649593439,1.5522639096026858
2022-01-21,-3.53,3.19,-5.34,-1.6935890806272411,1.731747597484992
2022-01-24,-2.42,-1.12,-4.38,-1.6892272819593537,1.5626187377497418
2022-01-25,-0.71,2.39,-4.14,-1.6846505306511108,0.7108382446159762
2022-01-26,-1.12,-0.17,-2.18,-1.6802623674410977,1.2117051172106172
2022-01-27,-3.23,-0.78,-4.79,-1.6757382177535507,-0.9428661616842476
2022-01-28,-1.08,0.87,-4.46,-1.6713340199370366,0.6648167861846157
2022-01-31,-2.55,-1.28,-6.0,-1.6669822400876062,-0.7327015015143675
2022-02-01,-0.09,2.99,-3.7,-1.66246330426602,1.112758981583192
2022-02-02,-1.49,2.6,-5.53,-1.6580547356353517,-0.9221565053901352
2022-02-03,-2.47,0.58,-6.86,-1.6535518532430349,0.6038383537630629
2022-02-04,0.68,3.47,-5.63,-1.649042375552042,1.3490024681975097
2022-02-07,-0.53,2.05,-1.76,-1.644528702442022,-0.0082470433740329
2022-02-08,-3.49,1.61,-5.61,-1.6400877547496713,-0.9183213838541884
2022-02-09,-2.87,1.09,-4.06,-1.635561587234434,-0.6782427757039241
2022-02-10,-3.37,3.25,-8.2,-1.631179075848642,0.9079634915636374
2022-02-11,2.84,4.55,-6.2,-1.6269333280513527,-0.2974152071844153
2022-02-14,-2.66,-0.38,-6.18,-1.6224053113010533,0.5071932910572057
2022-02-15,-2.83,2.12,-6.7,-1.6179256316291253,0.2874408270474589
2022-02-16,-3.75,-1.1,-5.4,-1.613515217513357,-1.663101986135041
2022-02-17,2.12,2.98,-4.75,-1.6091816955058105,-0.464626506151692
2022-02-18,-1.41,0.59,-1.69,-1.6048986647863754,-0.8799701684947214
2022-02-21,-2.15,2.16,-2.84,-1.6004291514214346,-0.744973890429397
2022-02-22,-1.17,2.69,-2.49,-1.5958170255749715,0.8688452518969809
2022-02-23,-2.4,3.17,-2.82,-1.591364505660289,0.4669245149297651
2022-02-24,-2.42,2.19,-2.85,-1.5869318793406917,-1.6025070658670826
2022-02-25,-5.34,-1.22,-7.82,-1.5824691625418903,-0.8876404115666148
2022-02-28,-1.83,-0.59,-2.74,-1.5778096714029464,-1.0429628337724568
2022-03-01,-2.3,0.98,-5.1,-1.5732776351727769,0.3093010198023551
2022-03-02,-0.41,3.76,-5.0,-1.5688961086461843,-0.7001029684588204
2022-03-03,-3.7,-0.15,-8.22,-1.5644287062329345,0.1486094274461877
2022-03-04,-1.12,3.06,-6.18,-1.5599341275346583,0.2348996620049888
2022-03-07,-0.6,0.83,-1.7,-1.5555635635356562,0.8055657465538602
2022-03-08,-0.54,1.12,-4.92,-1.551030881468059,-1.475948055180841
2022-03-09,-2.25,0.4,-5.0,-1.5466390172452893,1.5622352255961471
2022-03-10,-1.13,1.89,-2.59,-1.5423090486678015,-0.92254001754373
2022-03-11,-1.09,0.74,-4.55,-1.537837357309793,-0.0304907482825238
2022-03-14,1.81,5.83,-5.7,-1.533379800857006,-0.6556155586418385
2022-03-15,-1.25,2.09,-4.47,-1.5289149993157929,1.7183246721091785
2022-03-16,-0.61,2.58,-2.48,-1.5245183876457848,1.5020238174817837
2022-03-17,-0.75,3.1,-6.21,-1.5201093160673669,0.2418028807696929
2022-03-18,-1.55,0.2,-5.7,-1.5155436554052115,-1.4644426905730008
2022-03-21,-2.76,0.16,-5.29,-1.511039374610636,-1.4579229839618917
2022-03-22,-1.37,-1.0,-4.6,-1.506659917189024,0.7223436092238165
2022-03-23,-0.03,0.5,-3.94,-1.5023692174443133,-1.603274090174272
2022-03-24,-0.5,1.63,-3.33,-1.497985980073531,-1.6193816006252482
2022-03-25,-2.73,3.14,-3.57,-1.4935070408087632,-0.6586836558705959
2022-03-28,-1.68,-0.79,-3.33,-1.4890985781613972,-1.6262848193899522
2022-03-29,-4.49,2.51,-7.14,-1.484697055608268,1.3478519317367257
2022-03-30,-1.83,1.99,-4.17,-1.4802847735773554,-0.4523541172366626
2022-03-31,-0.1,1.7,-4.02,-1.4758263734119266,1.090515276674701
2022-04-01,1.31,5.99,-1.92,-1.4712914150267329,-0.8492891962071476
2022-04-04,-3.87,1.61,-7.75,-1.4668265596658574,-0.0726770851779377
2022-04-05,-7.09,1.06,-7.25,-1.4623561360277464,0.4477489072500316
2022-04-06,-3.39,-0.03,-5.32,-1.4579113227812286,1.3236906660602614
2022-04-07,-3.01,1.91,-4.91,-1.453491021480779,0.8538882779067888
2022-04-08,0.99,2.11,-6.16,-1.448946274893425,0.8450674983741113
2022-04-11,-1.61,2.69,-2.39,-1.4444150871856638,0.8788165678904424
2022-04-12,-0.56,1.51,-4.16,-1.4397675552794165,1.5802602968150967
2022-04-13,-3.91,-0.01,-6.74,-1.4352481404017938,1.1998162404491826
2022-04-14,1.82,3.2,-6.41,-1.4308277549371908,-1.5185179042298496
2022-04-15,-2.12,-0.22,-4.29,-1.4264436455645406,0.4458313464820582
2022-04-18,-4.28,1.27,-9.09,-1.4218936568010825,-0.2283830195373744
2022-04-19,-1.22,0.22,-5.67,-1.4175015405875473,-0.9984754239554748
2022-04-20,-1.56,-1.05,-2.71,-1.41296434004271,-0.666737411096084
2022-04-21,-0.26,0.21,-6.36,-1.4085673059381425,-0.3633792976026987
2022-04-22,-0.76,2.49,-4.0,-1.4040712340482129,-1.468661324262542
2022-04-25,1.37,5.03,-3.14,-1.3997009747645963,-0.8903249966417776
2022-04-26,-1.4,1.27,-5.53,-1.3951664398797197,-0.7012535049196045
2022-04-27,0.66,4.48,-4.25,-1.3908117113185496,1.1438234660243605
2022-04-28,-3.27,2.37,-3.99,-1.3863224440193842,1.206335947060292
2022-04-29,0.78,4.0,-4.96,-1.3818752179064329,1.3996260724720064
2022-05-02,2.21,2.35,-3.78,-1.377401234014983,0.9812143129002198
2022-05-03,1.37,6.22,-4.81,-1.3729716856538408,1.6201455607889426
2022-05-04,-1.74,0.47,-4.28,-1.368544231873316,-1.2443067144096591
2022-05-05,0.72,2.08,-6.31,-1.364065517448776,-1.6726897899749076
2022-05-06,2.57,7.48,-2.51,-1.3596901134623631,-1.6186145763180588
2022-05-09,-1.23,-1.03,-5.07,-1.3553152348762787,0.3982758394363189
2022-05-10,-2.88,2.58,-5.48,-1.3508823597829407,-1.2584966640926625
2022-05-11,-5.07,-0.16,-8.77,-1.3464529602193125,1.1894614123021263
2022-05-12,-0.72,2.35,-1.99,-1.3420778471729682,0.6893615640146746
2022-05-13,-2.6,2.91,-4.26,-1.337530423987613,-0.7852426665568375
2022-05-16,-2.41,0.0,-4.73,-1.3330953989518448,1.054465134236802
2022-05-17,-1.46,1.94,-3.82,-1.3286507466056965,-1.3501560688017886
2022-05-18,-4.01,2.42,-6.85,-1.3243043992439605,-0.587350395301987
2022-05-19,0.75,3.96,-3.9,-1.3196545138090536,-1.5012598573180893
2022-05-20,-1.58,-0.1,-4.64,-1.3149728890996222,0.5585839196388916
2022-05-23,-1.43,-0.83,-5.85,-1.3105776842245305,0.8354796945342445
2022-05-24,-1.08,2.68,-3.67,-1.306003304544658,-0.8055688106973551
2022-05-25,1.09,4.76,-4.2,-1.3015466104880795,1.594066734344505
2022-05-26,-0.69,0.68,-6.17,-1.2969385045071982,0.7664475068872036
2022-05-27,-0.4,1.85,-4.33,-1.292443586818612,-0.3606947125275361
2022-05-30,-1.17,-0.31,-4.71,-1.2879697854759524,-0.6793933121647081
2022-05-31,2.3,6.08,-2.08,-1.283728072092262,-0.8224433454555207
2022-06-01,-1.17,0.98,-4.43,-1.279341636926979,-0.5505332285568985
2022-06-02,-2.06,-1.08,-4.2,-1.2748749116802958,1.269615452403413
2022-06-03,-4.32,3.69,-4.6,-1.2703922784150012,-1.224747594576331
2022-06-06,1.7,6.39,-1.74,-1.2660358676660393,-1.092819413739764
2022-06-07,-1.18,0.96,-4.56,-1.2616360526061003,-0.1735407815733363
2022-06-08,-1.99,-0.98,-6.47,-1.257121738179218,-0.5229203534980822
2022-06-09,-2.79,2.89,-5.81,-1.2527803631367491,0.4546521260147356
2022-06-10,-2.58,2.89,-2.77,-1.248303528564262,-1.6170805277036802
2022-06-13,-1.61,2.85,-6.35,-1.2437280891733098,0.7534080936649848
2022-06-14,1.54,2.49,-4.52,-1.2392287747670276,0.4201360321912152
2022-06-15,-2.84,3.06,-5.53,-1.2347339237252917,1.1173611274263282
2022-06-16,2.38,4.2,-6.21,-1.2304494261234034,-0.1075766911550528
2022-06-17,-0.65,0.09,-6.19,-1.2260579283771835,0.2310645404690421
2022-06-20,0.91,3.08,-4.25,-1.2214095997629737,1.5081600119392984
2022-06-21,-1.1,-0.99,-1.98,-1.2169982108426574,-1.590234676952053
2022-06-22,-0.45,3.59,-2.61,-1.212420403033422,-1.5511164372853967
2022-06-23,-1.72,3.26,-2.11,-1.2080100570202474,-0.7817910571744855
2022-06-24,-1.7,3.04,-4.41,-1.2035699730004676,0.9194688561714776
2022-06-27,-4.22,2.73,-8.93,-1.1990590394057594,-1.7018367136481023
2022-06-28,-1.62,3.71,-4.35,-1.1945851549404385,-1.3478549958802206
2022-06-29,1.24,3.85,-3.32,-1.1900861939016771,-1.6354891110762244
2022-06-30,-2.28,1.85,-5.08,-1.1856943816018228,-0.0611717205700975
2022-07-01,-2.27,2.82,-3.22,-1.181330955298574,-0.6805438486254921
2022-07-04,-1.41,-0.86,-4.59,-1.176945168939451,1.7198587207235572
2022-07-05,3.5,8.17,-4.29,-1.1725278110132502,-1.0191850802495872
2022-07-06,2.53,5.87,-4.61,-1.1680833925541765,-0.1413257606713839
2022-07-07,0.82,2.26,-2.47,-1.1635258732918208,0.7503399964362274
2022-07-08,2.62,5.28,-3.81,-1.159053181092178,1.3969414873968438
2022-07-11,-2.66,-0.93,-5.66,-1.1545450148150609,1.445647530903367
2022-07-12,-1.53,-0.43,-3.79,-1.1500674773533557,0.1789068875801668
2022-07-13,-2.01,1.09,-3.07,-1.1457021904457017,0.1010539204004484
2022-07-14,-0.85,4.08,-4.57,-1.141235755519168,-1.011131325024099
2022-07-15,-0.96,3.33,-4.19,-1.1367591841622493,0.3721970129918813
2022-07-18,-0.98,2.24,-2.85,-1.1322264318530475,-1.5415286334455298
2022-07-19,4.35,4.98,-5.0,-1.127856961681616,-0.2548453581354067
2022-07-20,-0.98,0.33,-5.04,-1.1235742732021352,1.0786263999132664
2022-07-21,-0.98,-0.51,-2.85,-1.1190936404264793,1.2078699956746706
2022-07-22,-3.66,3.15,-6.84,-1.1145971495851392,-1.6071092117102186
2022-07-25,0.03,0.14,-3.99,-1.110148275468835,0.7334654616780619
2022-07-26,-3.05,3.21,-3.18,-1.105680880467591,1.7045182345797705
2022-07-27,-1.28,1.38,-3.41,-1.1011375151834724,0.8393148160701912
